id,title,description,availability,condition,price,link,image_link,additional_image_link,brand,google_product_category,product_type,item_group_id,size,mpn,gtin
699aa0be2c4b00b34046ce40_XL,Urban Flow Panjabi (Z-Black) - XL,"Fit Type: Slim Fit A modern Panjabi designed for effortless style and comfort, the ClothiGo EdgeLine Panjabi combines a refined look with a lightweight, wrinkle-free feel. Crafted for a posh appearance with everyday ease, it delivers a clean silhouette perfect for festive and contemporary wear. Key Features: Side pockets on both sides for practical everyday use Lightweight structure with a smooth, premium draper Wrinkle-free fabric for easy maintenance Comfortable feel with a refined, modern look Designed for a smart, posh Panjabi style Supplied with over 50% recycled polybag packaging Fabric: Urban Tech Linen (Wrinkle-Free) 100% Polyester Textured Filament GSM: 160",in stock,new,2260 BDT,https://www.clothigo.com/product-details/urban-flow-panjabi-z-black,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02717-1-6059.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02721-eb31.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02719-e8b10.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Panjabi > EdgeLine Panjabi,699aa0be2c4b00b34046ce40,XL,CG1246,VC41280889003514
6981f7352f5978febaf13cfd_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-54986,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02453-1e0c.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02458-3d21.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02455-0123.webp?resolution=1200_1725,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6981f7352f5978febaf13cfd,S,CG1233,VC25008679000420
6981f7352f5978febaf13cfd_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-54986,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02453-1e0c.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02458-3d21.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02455-0123.webp?resolution=1200_1725,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6981f7352f5978febaf13cfd,M,CG1233,VC25008680001088
6981f7352f5978febaf13cfd_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-54986,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02453-1e0c.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02458-3d21.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02455-0123.webp?resolution=1200_1725,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6981f7352f5978febaf13cfd,L,CG1233,VC25010619002364
6981f7352f5978febaf13cfd_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-54986,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02453-1e0c.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02458-3d21.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02455-0123.webp?resolution=1200_1725,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6981f7352f5978febaf13cfd,XL,CG1233,VC25013794003347
69513b2557158efe6a2e1127_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-66110,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02488-314e.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02490-c430.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02492-6106d.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69513b2557158efe6a2e1127,S,CG1234,VC31134271000759
69513b2557158efe6a2e1127_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-66110,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02488-314e.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02490-c430.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02492-6106d.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69513b2557158efe6a2e1127,M,CG1234,VC31134273001139
69513b2557158efe6a2e1127_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-66110,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02488-314e.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02490-c430.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02492-6106d.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69513b2557158efe6a2e1127,L,CG1234,VC31136367002237
69513b2557158efe6a2e1127_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-66110,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02488-314e.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02490-c430.webp?resolution=1200_1800 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02492-6106d.webp?resolution=1200_1500,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69513b2557158efe6a2e1127,XL,CG1234,VC31139680003244
6956187657158efe6a31e90a_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-96540,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02477-e6d5.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02484-1153.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02481-fb08.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6956187657158efe6a31e90a,S,CG1220,VC70530530000003
6956187657158efe6a31e90a_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-96540,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02477-e6d5.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02484-1153.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02481-fb08.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6956187657158efe6a31e90a,M,CG1220,VC70530531001383
6956187657158efe6a31e90a_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-96540,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02477-e6d5.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02484-1153.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02481-fb08.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6956187657158efe6a31e90a,L,CG1220,VC70532227002186
6956187657158efe6a31e90a_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-96540,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02477-e6d5.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02484-1153.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02481-fb08.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,6956187657158efe6a31e90a,XL,CG1220,VC70534822003571
69621e9eb92d7c80b2c69fe5_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-18126,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02463-e3dd.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02469-dd74.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02467-139e.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69621e9eb92d7c80b2c69fe5,S,CG1219,VC33465258000311
69621e9eb92d7c80b2c69fe5_M,Men's L/S Urban Fit Shirt - M,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-18126,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02463-e3dd.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02469-dd74.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02467-139e.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69621e9eb92d7c80b2c69fe5,M,CG1219,VC33465260001522
69621e9eb92d7c80b2c69fe5_L,Men's L/S Urban Fit Shirt - L,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-18126,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02463-e3dd.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02469-dd74.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02467-139e.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69621e9eb92d7c80b2c69fe5,L,CG1219,VC33467281002689
69621e9eb92d7c80b2c69fe5_XL,Men's L/S Urban Fit Shirt - XL,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1549 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-18126,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02463-e3dd.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02469-dd74.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02467-139e.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69621e9eb92d7c80b2c69fe5,XL,CG1219,VC33469855003639
69513c2257158efe6a2e1216_S,Men's L/S Urban Fit Shirt - S,"Designed for the new everyday silhouette. Slightly shorter than traditional shirts, ModernLine is built for today’s styling- effortless with relaxed trousers, baggy denim, or layered fits. Clean proportions, sharp lines, and a balanced hem shape create a modern look without feeling cropped. Minimal. Structured. Confidence.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-98858,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02528-eafd.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02531-10285.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02532-b3a4.webp?resolution=1200_1985,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69513c2257158efe6a2e1216,S,CG1218,VC31497914000998
69513c2257158efe6a2e1216_M,Men's L/S Urban Fit Shirt - M,"Designed for the new everyday silhouette. Slightly shorter than traditional shirts, ModernLine is built for today’s styling- effortless with relaxed trousers, baggy denim, or layered fits. Clean proportions, sharp lines, and a balanced hem shape create a modern look without feeling cropped. Minimal. Structured. Confidence.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-98858,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02528-eafd.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02531-10285.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02532-b3a4.webp?resolution=1200_1985,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69513c2257158efe6a2e1216,M,CG1218,VC31497915001565
69513c2257158efe6a2e1216_L,Men's L/S Urban Fit Shirt - L,"Designed for the new everyday silhouette. Slightly shorter than traditional shirts, ModernLine is built for today’s styling- effortless with relaxed trousers, baggy denim, or layered fits. Clean proportions, sharp lines, and a balanced hem shape create a modern look without feeling cropped. Minimal. Structured. Confidence.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-98858,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02528-eafd.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02531-10285.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02532-b3a4.webp?resolution=1200_1985,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69513c2257158efe6a2e1216,L,CG1218,VC31500028002268
69513c2257158efe6a2e1216_XL,Men's L/S Urban Fit Shirt - XL,"Designed for the new everyday silhouette. Slightly shorter than traditional shirts, ModernLine is built for today’s styling- effortless with relaxed trousers, baggy denim, or layered fits. Clean proportions, sharp lines, and a balanced hem shape create a modern look without feeling cropped. Minimal. Structured. Confidence.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-98858,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02528-eafd.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02531-10285.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02532-b3a4.webp?resolution=1200_1985,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,69513c2257158efe6a2e1216,XL,CG1218,VC31502860003695
694d0ddc8f7b5511265d441f_S,Men's L/S Urban Fit Shirt - S,"The Men’s L/S Urban Shirt is engineered with a modern urban silhouette, developed to deliver a sharper appearance with everyday comfort. The fit is refined through precise pattern engineering, featuring balanced shoulder positioning, controlled armhole shaping and a clean sleeve profile that improves natural drape while avoiding the restriction of a slim fit. Each style is constructed using export-grade sewing standards, reinforced placket structure and stabilized collar and cuff assemblies to ensure long-term shape retention and consistent performance in regular wear. Pattern accuracy, stitch control and finishing consistency are maintained through CLOTHIGO’s in-house production process, allowing uniform fit and quality across all designs within the Urban Shirt range. Designed and manufactured by CLOTHIGO, the Men’s LS Urban Shirt reflects modern garment engineering focused on comfort, durability and clean contemporary styling.",in stock,new,1349 BDT,https://www.clothigo.com/product-details/mens-ls-urban-fit-shirt-67655,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02520-17c7.webp?resolution=1200_1500,https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02522-7196.webp?resolution=1200_1500 | https://api.clothigo.com/api/upload/images/693a8a2cd4a8b0311cc0b93a/hml02521-8c64.webp?resolution=1200_1800,ClothiGo,Apparel & Accessories > Clothing,Shirts > Long Sleeve Shirts,694d0ddc8f7b5511265d441f,S,CG1215,VC57424977000949
